value,blockHash,blockNumber,confirmations,contractAddress,cumulativeGasUsed,from,gas,gasPrice,gasUsed,hash,input,logIndex,nonce,timeStamp,to,tokenDecimal,tokenName,tokenSymbol,transactionIndex,tokenID
10524265229161747004140,0x46b041516d4324ca6c0ee7cbdfef87c7257759aa24a2b709f5df3e96af849ae8,3647991,2544875,0x4340cf4ac0c23d467a3f3088323e99cea506e519,271487,0x0000000000000000000000000000000000000000,272238,,224646,0x4392a78f670dcf89615a3f3128bd6759d47833065a8f0235652cd767cd7f2b56,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000004,9,57,2024-05-21 18:19:05,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,18,Swamps GOV Escrowed Token,xGSWP,1,
5246664499584541538224,0x89270971b942aff566497b4b5650f12946c13b578e26a14c976d61d61beb5b32,3647984,2544882,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,271487,0x063ba27aa795d6e93ff83938c2e3c603518d64fa,272238,,224646,0xb123867cee58fa4c37392f67538ff9fe2d1262bb08f0a574c41f0ed8dde30777,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000003,13,56,2024-05-21 18:18:51,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,18,Swamps GOV,GSWP,1,
20986657998338166152894,0x89270971b942aff566497b4b5650f12946c13b578e26a14c976d61d61beb5b32,3647984,2544882,0x4340cf4ac0c23d467a3f3088323e99cea506e519,271487,0x0000000000000000000000000000000000000000,272238,,224646,0xb123867cee58fa4c37392f67538ff9fe2d1262bb08f0a574c41f0ed8dde30777,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000003,9,56,2024-05-21 18:18:51,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,18,Swamps GOV Escrowed Token,xGSWP,1,
516004300835119696000,0xb233e3a53b02e529c19b054cb490f2d9dac85153848793d54049b7ddf54229d8,3372999,2819867,0xfd1c88395e7e0e1268d7f1366f19f8c676081f11,197220,0x0000000000000000000000000000000000000000,170907,,150391,0x93c989541280fcd1a608005b72a5d6b1bf921fd819e260c267abe1e5c38da709,0x0b4c7e4d00000000000000000000000000000000000000000000001043561a882930000000000000000000000000000000000000000000000000001043561a88293000000000000000000000000000000000000000000000000000192ce5fc6214576f70,2,55,2024-05-15 09:32:41,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,18,Swamps StableSwap LPs,Stable-LP,1,
300000000000000000000,0xb233e3a53b02e529c19b054cb490f2d9dac85153848793d54049b7ddf54229d8,3372999,2819867,0xf7ade41d0e6422309a2e0d1338e34c5280e2076b,197220,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,170907,,150391,0x93c989541280fcd1a608005b72a5d6b1bf921fd819e260c267abe1e5c38da709,0x0b4c7e4d00000000000000000000000000000000000000000000001043561a882930000000000000000000000000000000000000000000000000001043561a88293000000000000000000000000000000000000000000000000000192ce5fc6214576f70,1,55,2024-05-15 09:32:41,0x863e661b157215efd51971563d1e28309e788d5f,18,Tether USD,USDT,1,
300000000000000000000,0xb233e3a53b02e529c19b054cb490f2d9dac85153848793d54049b7ddf54229d8,3372999,2819867,0x23d7b03427c3eeb3ebaedcf0a732ee60ad71106d,197220,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,170907,,150391,0x93c989541280fcd1a608005b72a5d6b1bf921fd819e260c267abe1e5c38da709,0x0b4c7e4d00000000000000000000000000000000000000000000001043561a882930000000000000000000000000000000000000000000000000001043561a88293000000000000000000000000000000000000000000000000000192ce5fc6214576f70,0,55,2024-05-15 09:32:41,0x863e661b157215efd51971563d1e28309e788d5f,18,USDC,USDC,1,
144229214946180474,0x6115b7419c5f65ccd46df038c27abb3c04bcdd96b2c31e44a9f7b50ddbdc1aa5,3372941,2819925,0xf7ade41d0e6422309a2e0d1338e34c5280e2076b,375870,0x53f79ff3677f1133738da918b8edc5b7aba9f16f,403354,,329041,0x70f341801b082db44c3703f09d86638b3b5d73dacb2a79c706bc9a0fba1e0e2b,0x5ae401dc00000000000000000000000000000000000000000000000000000000664481dd0000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000124472b43f30000000000000000000000000000000000000000000000056bc75e2d6310000000000000000000000000000000000000000000000000000001d99b8fd649203f000000000000000000000000000000000000000000000000000000000000008000000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000000000000000000000000000000000000000000004000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b00000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d17000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000000000000000000000000000000000000,11,54,2024-05-15 09:30:45,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,18,Tether USD,USDT,1,
,0x776fda7a31231cebf5a7e0c6f712b571592cb6dda7e31ea66380526259307284,3372915,2819951,0x9a15065250e4d28892522b7b337a335ea308d3cb,686913,0x64f07dbf1cd7ff753cfa4e7b1dd4ae53ee37fd8a,803080,,640084,0x3065356a7bcbee9c5c4745a384ada510718aa4de7b6662e2ecd8ad238da2e3d2,0xee9eb0a500000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000000007882c841ead97200000000000000000000000000000000000000000000006c6b935b8bbd400000000000000000000000000000000000000000000000000000006c75b43b535d4d00000000000000000000000000000000000000000000006194049f30f720000000000000000000000000000000000000000000000000000000000000664481a700000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000009a15065250e4d28892522b7b337a335ea308d3cb0000000000000000000000000000000000000000000000000000000000000000,20,53,2024-05-15 09:29:53,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,,Swamps Staking Position NFT,spNFT,1,3
1999999999999999941211,0x776fda7a31231cebf5a7e0c6f712b571592cb6dda7e31ea66380526259307284,3372915,2819951,0xf7ade41d0e6422309a2e0d1338e34c5280e2076b,686913,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,803080,,640084,0x3065356a7bcbee9c5c4745a384ada510718aa4de7b6662e2ecd8ad238da2e3d2,0xee9eb0a500000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000000007882c841ead97200000000000000000000000000000000000000000000006c6b935b8bbd400000000000000000000000000000000000000000000000000000006c75b43b535d4d00000000000000000000000000000000000000000000006194049f30f720000000000000000000000000000000000000000000000000000000000000664481a700000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000009a15065250e4d28892522b7b337a335ea308d3cb0000000000000000000000000000000000000000000000000000000000000000,1,53,2024-05-15 09:29:53,0xb11fd6cac4667298611d66d65b7cebffff76f423,18,Tether USD,USDT,1,
33920793816258930,0x776fda7a31231cebf5a7e0c6f712b571592cb6dda7e31ea66380526259307284,3372915,2819951,0x30c52d4885165cafa5ce01a9d23ed44d15479240,686913,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,803080,,640084,0x3065356a7bcbee9c5c4745a384ada510718aa4de7b6662e2ecd8ad238da2e3d2,0xee9eb0a500000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000000000000000000000000000007882c841ead97200000000000000000000000000000000000000000000006c6b935b8bbd400000000000000000000000000000000000000000000000000000006c75b43b535d4d00000000000000000000000000000000000000000000006194049f30f720000000000000000000000000000000000000000000000000000000000000664481a700000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000009a15065250e4d28892522b7b337a335ea308d3cb0000000000000000000000000000000000000000000000000000000000000000,0,53,2024-05-15 09:29:53,0xb11fd6cac4667298611d66d65b7cebffff76f423,18,Bitcoin,BTC,1,
,0xae8c4e24779aac8b702888383c0af78dcfe36f737463306a5f007971725501d0,3372905,2819961,0x1bfb48cb475749e2e05475be64496b7d2cfcd2e2,674872,0x64f07dbf1cd7ff753cfa4e7b1dd4ae53ee37fd8a,781518,,628043,0xb7e144b2e9a60ff108bd1a3faba3d4e8dda5e694772fb24984db89542db87f10,0xee9eb0a500000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d00000000000000000000000000000000000000000000000000709efb6761400000000000000000000000000000000000000000000000006c6b935b8bbd40000000000000000000000000000000000000000000000000000000655be24371200000000000000000000000000000000000000000000000006194049f30f7200000000000000000000000000000000000000000000000000000000000006644819500000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000001bfb48cb475749e2e05475be64496b7d2cfcd2e20000000000000000000000000000000000000000000000000000000000000000,11,52,2024-05-15 09:29:33,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,,Swamps Staking Position NFT,spNFT,1,1
2000000000000000000000,0xae8c4e24779aac8b702888383c0af78dcfe36f737463306a5f007971725501d0,3372905,2819961,0x23d7b03427c3eeb3ebaedcf0a732ee60ad71106d,674872,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,781518,,628043,0xb7e144b2e9a60ff108bd1a3faba3d4e8dda5e694772fb24984db89542db87f10,0xee9eb0a500000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d00000000000000000000000000000000000000000000000000709efb6761400000000000000000000000000000000000000000000000006c6b935b8bbd40000000000000000000000000000000000000000000000000000000655be24371200000000000000000000000000000000000000000000000006194049f30f7200000000000000000000000000000000000000000000000000000000000006644819500000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000001bfb48cb475749e2e05475be64496b7d2cfcd2e20000000000000000000000000000000000000000000000000000000000000000,1,52,2024-05-15 09:29:33,0x2fd03a19a8ffa79de924886b5a5c5735165dac38,18,USDC,USDC,1,
31700000000000000,0xae8c4e24779aac8b702888383c0af78dcfe36f737463306a5f007971725501d0,3372905,2819961,0x30c52d4885165cafa5ce01a9d23ed44d15479240,674872,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,781518,,628043,0xb7e144b2e9a60ff108bd1a3faba3d4e8dda5e694772fb24984db89542db87f10,0xee9eb0a500000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d00000000000000000000000000000000000000000000000000709efb6761400000000000000000000000000000000000000000000000006c6b935b8bbd40000000000000000000000000000000000000000000000000000000655be24371200000000000000000000000000000000000000000000000006194049f30f7200000000000000000000000000000000000000000000000000000000000006644819500000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000001bfb48cb475749e2e05475be64496b7d2cfcd2e20000000000000000000000000000000000000000000000000000000000000000,0,52,2024-05-15 09:29:33,0x2fd03a19a8ffa79de924886b5a5c5735165dac38,18,Bitcoin,BTC,1,
43553148233127,0x2d7f752d19b26c1d8a7dea626a3fc95c40dedba9aefba85a554d681407aa4511,3372808,2820058,0x30c52d4885165cafa5ce01a9d23ed44d15479240,455463,0x42e89e4e0c8d1454369df64dfb64f325152af771,473440,,408634,0x5b1a1ff86b6429a1f7cea67b798058ca55cfeb59c31239e46978c03322e726c6,0x5ae401dc00000000000000000000000000000000000000000000000000000000664480d3000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e4472b43f30000000000000000000000000000000000000000000000029331e6558f0e00000000000000000000000000000000000000000000000000000002e6cadcee00bf000000000000000000000000000000000000000000000000000000000000008000000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000000000000000000000000000000000000000000002000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124472b43f300000000000000000000000000000000000000000000000022b1c8c1227a000000000000000000000000000000000000000000000000000000002473b5a16d3e000000000000000000000000000000000000000000000000000000000000008000000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000000000000000000000000000000000000000000004000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d1700000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000000000000000000000000000000000000,14,49,2024-05-15 09:26:19,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,18,Bitcoin,BTC,1,
2500000000000000000,0x2d7f752d19b26c1d8a7dea626a3fc95c40dedba9aefba85a554d681407aa4511,3372808,2820058,0xf7ade41d0e6422309a2e0d1338e34c5280e2076b,455463,0x33ad7e5c56619f762c3b486fb66519e8dcaa2682,473440,,408634,0x5b1a1ff86b6429a1f7cea67b798058ca55cfeb59c31239e46978c03322e726c6,0x5ae401dc00000000000000000000000000000000000000000000000000000000664480d3000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e4472b43f30000000000000000000000000000000000000000000000029331e6558f0e00000000000000000000000000000000000000000000000000000002e6cadcee00bf000000000000000000000000000000000000000000000000000000000000008000000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000000000000000000000000000000000000000000002000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124472b43f300000000000000000000000000000000000000000000000022b1c8c1227a000000000000000000000000000000000000000000000000000000002473b5a16d3e000000000000000000000000000000000000000000000000000000000000008000000000000000000000000033ad7e5c56619f762c3b486fb66519e8dcaa26820000000000000000000000000000000000000000000000000000000000000004000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d1700000000000000000000000030c52d4885165cafa5ce01a9d23ed44d1547924000000000000000000000000000000000000000000000000000000000,5,49,2024-05-15 09:26:19,0x9f78700679980808c78446d741862c44ec9dff83,18,Tether USD,USDT,1,
